County-Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,State,Cluster,Violent %,Property %
Volusia County-2004.0,484185.0,21044.0,23.00822087055693,2253.0,214.90679094540613,18791.0,25.766856473843863,FL,0,10.706139517202052,89.29386048279795
Walton County-2004.0,50543.0,1505.0,33.583388704318935,209.0,241.83253588516743,1296.0,38.99922839506173,FL,0,13.88704318936877,86.11295681063123
Alachua County-2003.0,231296.0,12085.0,19.13909805544063,1580.0,146.38987341772153,10505.0,22.017705854355068,FL,0,13.074058750517171,86.92594124948283
Bay County-2003.0,154827.0,9870.0,15.68662613981763,944.0,164.01165254237287,8926.0,17.345619538427066,FL,0,9.564336372847011,90.43566362715299
Brevard County-2003.0,507810.0,21593.0,23.51734358356875,2872.0,176.8140668523677,18721.0,27.12515357085626,FL,0,13.300606678090121,86.69939332190988
Broward County-2003.0,1698425.0,69313.0,24.503700604504207,5941.0,285.8820063962296,63372.0,26.80087420311809,FL,3,8.571263687908473,91.42873631209153
Calhoun County-2003.0,13439.0,217.0,61.93087557603687,44.0,305.4318181818182,173.0,77.6820809248555,FL,0,20.276497695852534,79.72350230414746
Charlotte County-2003.0,151994.0,4956.0,30.66868442292171,371.0,409.6873315363881,4585.0,33.15027262813523,FL,0,7.4858757062146895,92.51412429378531
Citrus County-2003.0,125804.0,2927.0,42.9805261359754,338.0,372.20118343195264,2589.0,48.591734260332174,FL,0,11.547659719849676,88.45234028015032
Clay County-2003.0,156011.0,3833.0,40.70206104878685,417.0,374.1270983213429,3416.0,45.67066744730679,FL,0,10.87920688755544,89.12079311244456
Collier County-2003.0,292466.0,9136.0,32.01247810858143,1094.0,267.3363802559415,8042.0,36.367321561800544,FL,0,11.97460595446585,88.02539404553416
Columbia County-2003.0,58890.0,3034.0,19.41001977587344,366.0,160.9016393442623,2668.0,22.07271364317841,FL,0,12.063282794990112,87.93671720500988
Miami-Dade County-2003.0,2345932.0,168373.0,13.93294649379651,16326.0,143.69300502266324,152047.0,15.428992351049349,FL,2,9.696328983863209,90.30367101613679
DeSoto County-2003.0,33713.0,1457.0,23.13864104323953,190.0,177.43684210526317,1267.0,26.60852407261247,FL,0,13.040494166094716,86.95950583390528
Dixie County-2003.0,14688.0,607.0,24.19769357495881,86.0,170.7906976744186,521.0,28.19193857965451,FL,0,14.168039538714991,85.83196046128501
Duval County-2003.0,826279.0,52859.0,15.631756181539568,4390.0,188.2184510250569,48469.0,17.047576801667045,FL,3,8.305113604116613,91.69488639588339
Escambia County-2003.0,303310.0,14097.0,21.51592537419309,1373.0,220.91041514930808,12724.0,23.837629676202454,FL,0,9.739660920763283,90.26033907923672
Flagler County-2003.0,61617.0,1533.0,40.19373776908024,162.0,380.3518518518519,1371.0,44.94310722100656,FL,0,10.567514677103718,89.43248532289628
Franklin County-2003.0,10480.0,397.0,26.39798488664988,49.0,213.87755102040816,348.0,30.114942528735632,FL,0,12.34256926952141,87.6574307304786
Gadsden County-2003.0,46491.0,1694.0,27.444510035419125,247.0,188.22267206477733,1447.0,32.12923289564616,FL,0,14.580873671782763,85.41912632821723
Hamilton County-2003.0,14025.0,499.0,28.10621242484969,73.0,192.12328767123287,426.0,32.92253521126761,FL,0,14.629258517034069,85.37074148296593
Hendry County-2003.0,36511.0,1527.0,23.910281597904387,214.0,170.61214953271028,1313.0,27.80731150038081,FL,0,14.014407334643092,85.98559266535692
Hernando County-2003.0,140670.0,6115.0,23.00408830744072,914.0,153.9059080962801,5201.0,27.04672178427225,FL,0,14.946852003270648,85.05314799672935
Highlands County-2003.0,90393.0,3208.0,28.17736907730673,309.0,292.5339805825243,2899.0,31.180751983442565,FL,0,9.63216957605985,90.36783042394015
Hillsborough County-2003.0,1079587.0,75375.0,14.322878938640132,8234.0,131.11331066310422,67141.0,16.079400068512534,FL,3,10.924046434494196,89.0759535655058
Holmes County-2003.0,18940.0,273.0,69.37728937728937,38.0,498.42105263157896,235.0,80.59574468085107,FL,0,13.91941391941392,86.08058608058609
Indian River County-2003.0,121174.0,4724.0,25.650719729043185,363.0,333.8126721763085,4361.0,27.7858289383169,FL,0,7.684165961049957,92.31583403895004
Jackson County-2003.0,48991.0,1303.0,37.59861857252494,182.0,269.18131868131866,1121.0,43.70294380017841,FL,0,13.967766692248656,86.03223330775134
Lake County-2003.0,240716.0,7943.0,30.30542616139997,1082.0,222.4731977818854,6861.0,35.084681533304185,FL,0,13.622057157245374,86.37794284275463
Lee County-2003.0,495088.0,19831.0,24.9653572689224,1807.0,273.98339789706694,18024.0,27.46826453617399,FL,0,9.11199636932076,90.88800363067924
Leon County-2003.0,255500.0,14256.0,17.922278338945006,1406.0,181.7211948790896,12850.0,19.88326848249028,FL,0,9.862514029180696,90.13748597081931
Levy County-2003.0,36664.0,1546.0,23.715394566623544,236.0,155.35593220338984,1310.0,27.987786259541984,FL,0,15.265200517464425,84.73479948253558
Madison County-2003.0,19139.0,832.0,23.00360576923077,104.0,184.02884615384616,728.0,26.289835164835164,FL,0,12.5,87.5
Manatee County-2003.0,291956.0,16735.0,17.445832088437406,1832.0,159.3646288209607,14903.0,19.59041803663692,FL,0,10.947116821033761,89.05288317896624
Marion County-2003.0,281966.0,10601.0,26.59805678709556,1627.0,173.3042409342348,8974.0,31.42032538444395,FL,0,15.347608716158852,84.65239128384114
Martin County-2003.0,134491.0,4667.0,28.81744161131348,410.0,328.02682926829266,4257.0,31.59290580220813,FL,0,8.78508677951575,91.21491322048425
Monroe County-2003.0,80537.0,4615.0,17.451137594799565,303.0,265.7986798679868,4312.0,18.677411873840445,FL,0,6.565547128927411,93.4344528710726
Nassau County-2003.0,63062.0,2204.0,28.612522686025407,792.0,79.62373737373737,1412.0,44.6614730878187,FL,0,35.93466424682396,64.06533575317604
Okaloosa County-2003.0,181102.0,5450.0,33.2297247706422,452.0,400.66814159292034,4998.0,36.23489395758303,FL,0,8.293577981651376,91.70642201834862
Okeechobee County-2003.0,37236.0,1395.0,26.69247311827957,210.0,177.31428571428572,1185.0,31.422784810126583,FL,0,15.053763440860216,84.94623655913979
Orange County-2003.0,983165.0,62475.0,15.736934773909564,6597.0,149.0321358193118,55878.0,17.594849493539495,FL,3,10.559423769507802,89.4405762304922
Osecola County-2003.0,210438.0,10103.0,20.8292586360487,1026.0,205.1052631578948,9077.0,23.1836509860086,FL,0,10.155399386320894,89.8446006136791
Palm Beach County-2003.0,1211448.0,72493.0,16.71124108534617,5847.0,207.19138019497177,66646.0,18.177354980043813,FL,3,8.065606334404702,91.93439366559531
Pasco County-2003.0,375318.0,14620.0,25.67154582763338,1446.0,259.5560165975104,13174.0,28.489297100349173,FL,0,9.890560875512996,90.109439124487
Pinellas County-2003.0,939864.0,49389.0,19.02982445483812,5298.0,177.3997734994337,44091.0,21.31645914132136,FL,3,10.727084978436494,89.2729150215635
Polk County-2003.0,511929.0,25487.0,20.08588692274493,2009.0,254.8178198108512,23478.0,21.804625606951188,FL,0,7.8824498764075805,92.11755012359242
Putnam County-2003.0,71971.0,3867.0,18.61158520817171,746.0,96.47587131367293,3121.0,23.06023710349247,FL,0,19.29144039306956,80.70855960693044
St. Johns County-2003.0,139849.0,4095.0,34.151159951159954,503.0,278.02982107355865,3592.0,38.93346325167038,FL,0,12.283272283272282,87.71672771672772
St. Lucie County-2003.0,211898.0,9794.0,21.63549111701041,1113.0,190.3845462713388,8681.0,24.40939983872825,FL,0,11.364100469675313,88.63589953032469
Sarasota County-2003.0,343689.0,15331.0,22.41791142130324,1134.0,303.0767195767196,14197.0,24.208565189828835,FL,0,7.396777770530298,92.60322222946971
Seminole County-2003.0,394900.0,13518.0,29.212901316762835,1313.0,300.76161462300075,12205.0,32.355591970503895,FL,0,9.712975292202989,90.28702470779702
Sumter County-2003.0,63001.0,1305.0,48.27662835249042,186.0,338.71505376344084,1119.0,56.301161751563896,FL,0,14.25287356321839,85.74712643678161
Suwannee County-2003.0,37198.0,1208.0,30.793046357615893,134.0,277.5970149253731,1074.0,34.635009310986966,FL,0,11.092715231788079,88.90728476821192
Taylor County-2003.0,20646.0,930.0,22.2,159.0,129.8490566037736,771.0,26.77821011673152,FL,0,17.096774193548388,82.9032258064516
Union County-2003.0,13726.0,288.0,47.65972222222222,47.0,292.0425531914894,241.0,56.95435684647303,FL,0,16.319444444444446,83.68055555555556
Volusia County-2003.0,470694.0,22282.0,21.12440534960955,2224.0,211.6429856115108,20058.0,23.46664672449896,FL,0,9.981150704604612,90.01884929539538
Walton County-2003.0,47066.0,1449.0,32.48171152518979,155.0,303.6516129032258,1294.0,36.37248840803709,FL,0,10.697032436162871,89.30296756383713
Alachua County-2002.0,228607.0,12887.0,17.739349732288353,1460.0,156.58013698630137,11427.0,20.005863306204603,FL,0,11.329246527508342,88.67075347249165
Bay County-2002.0,152186.0,9648.0,15.773839137645108,955.0,159.35706806282724,8693.0,17.506729552513516,FL,0,9.898424543946932,90.10157545605307
Bradford County-2002.0,26517.0,748.0,35.45053475935829,124.0,213.8467741935484,624.0,42.49519230769231,FL,0,16.577540106951872,83.42245989304813
Brevard County-2002.0,494102.0,23127.0,21.36472521295456,3302.0,149.63718958207147,19825.0,24.923177805800755,FL,0,14.277684092186622,85.72231590781337
Broward County-2002.0,1669153.0,72811.0,22.924461963164905,5983.0,278.98261741601203,66828.0,24.976851020530315,FL,3,8.217164988806637,91.78283501119337
Charlotte County-2002.0,148521.0,4830.0,30.749689440993787,427.0,347.824355971897,4403.0,33.73177379059732,FL,0,8.840579710144928,91.15942028985508
Citrus County-2002.0,123008.0,2990.0,41.13979933110368,341.0,360.7272727272728,2649.0,46.435636089090224,FL,0,11.404682274247492,88.59531772575251
Clay County-2002.0,149901.0,4577.0,32.75092855582259,501.0,299.20359281437123,4076.0,36.77649656526006,FL,0,10.94603452042823,89.05396547957177
Collier County-2002.0,277457.0,9646.0,28.763943603566243,1043.0,266.0182166826462,8603.0,32.25119144484482,FL,0,10.81277213352685,89.18722786647315
Columbia County-2002.0,58372.0,2934.0,19.89502385821404,365.0,159.92328767123288,2569.0,22.7216815881666,FL,0,12.440354464894341,87.55964553510566
Miami-Dade County-2002.0,2312478.0,168277.0,13.74209190798505,17177.0,134.62641904872794,151100.0,15.304288550628725,FL,2,10.20757441599268,89.79242558400732
Dixie County-2002.0,14459.0,652.0,22.17638036809816,84.0,172.13095238095238,568.0,25.45598591549296,FL,0,12.883435582822086,87.11656441717791
Duval County-2002.0,809394.0,53220.0,15.20845546786922,5019.0,161.26598924088464,48201.0,16.79205825605278,FL,3,9.43066516347238,90.56933483652763
Escambia County-2002.0,299485.0,15352.0,19.50788170922356,1534.0,195.23142112125163,13818.0,21.673541757128383,FL,0,9.992183428869202,90.00781657113079
Flagler County-2002.0,56861.0,1345.0,42.275836431226764,168.0,338.4583333333333,1177.0,48.310110450297366,FL,0,12.490706319702602,87.50929368029739
Gadsden County-2002.0,45911.0,1720.0,26.69244186046512,284.0,161.65845070422534,1436.0,31.97144846796657,FL,0,16.511627906976745,83.48837209302326
Hamilton County-2002.0,13925.0,542.0,25.69188191881919,92.0,151.3586956521739,450.0,30.944444444444443,FL,0,16.974169741697416,83.02583025830258
Hardee County-2002.0,27437.0,1063.0,25.81091251175917,114.0,240.67543859649123,949.0,28.91148577449947,FL,0,10.72436500470367,89.27563499529633
Hendry County-2002.0,36154.0,1705.0,21.20469208211144,206.0,175.50485436893203,1499.0,24.118745830553703,FL,0,12.082111436950147,87.91788856304986
Hernando County-2002.0,136484.0,6186.0,22.063368897510507,786.0,173.6437659033079,5400.0,25.27481481481481,FL,0,12.70611057225994,87.29388942774005
Highlands County-2002.0,89038.0,3928.0,22.66751527494908,291.0,305.97250859106526,3637.0,24.481165795985703,FL,0,7.408350305498981,92.59164969450102
Hillsborough County-2002.0,1055617.0,75832.0,13.920468931321867,7840.0,134.64502551020408,67992.0,15.525605953641604,FL,3,10.338643316805571,89.66135668319443
Indian River County-2002.0,118149.0,4708.0,25.09536958368734,379.0,311.7387862796834,4329.0,27.292446292446293,FL,0,8.050127442650808,91.94987255734918
Jackson County-2002.0,47707.0,1329.0,35.89691497366441,184.0,259.2771739130435,1145.0,41.66550218340611,FL,0,13.844996237772762,86.15500376222724
Lake County-2002.0,231072.0,7657.0,30.1778764529189,1144.0,201.986013986014,6513.0,35.47858129894058,FL,0,14.94057724957555,85.05942275042445
Lee County-2002.0,475073.0,21380.0,22.220439663236668,2048.0,231.96923828125,19332.0,24.574436168011587,FL,0,9.579045837231057,90.42095416276894
Leon County-2002.0,248039.0,15726.0,15.772542286659036,1580.0,156.9867088607595,14146.0,17.53421461897356,FL,0,10.04705583110772,89.95294416889227
Manatee County-2002.0,282430.0,16832.0,16.77934885931559,1791.0,157.69402568397544,15041.0,18.77734193205239,FL,0,10.640446768060837,89.35955323193916
Marion County-2002.0,271096.0,10634.0,25.493323302614257,1746.0,155.26689576174113,8888.0,30.501350135013503,FL,0,16.419033289448937,83.58096671055107
Martin County-2002.0,131051.0,4845.0,27.04871001031992,449.0,291.87305122494433,4396.0,29.811419472247497,FL,0,9.267285861713107,90.7327141382869
Monroe County-2002.0,81140.0,5184.0,15.652006172839506,351.0,231.1680911680912,4833.0,16.788744051313884,FL,0,6.770833333333333,93.22916666666666
Nassau County-2002.0,61094.0,2456.0,24.87540716612378,732.0,83.46174863387978,1724.0,35.43735498839907,FL,0,29.80456026058632,70.19543973941367
Okaloosa County-2002.0,176971.0,5396.0,32.796701260192734,455.0,388.9472527472527,4941.0,35.81683869662012,FL,0,8.432171979243885,91.56782802075611
Okeechobee County-2002.0,36551.0,1506.0,24.270252324037184,189.0,193.3915343915344,1317.0,27.75322703113136,FL,0,12.549800796812749,87.45019920318725
Orange County-2002.0,955865.0,66542.0,14.364837245649364,6852.0,139.50160537069468,59690.0,16.013821410621546,FL,3,10.297255868474046,89.70274413152596
Osecola County-2002.0,193355.0,9778.0,19.774493761505425,855.0,226.14619883040936,8923.0,21.669281631738205,FL,0,8.74411945183064,91.25588054816936
Palm Beach County-2002.0,1183197.0,74857.0,15.8060969582003,6140.0,192.70309446254072,68717.0,17.21840301526551,FL,3,8.202305729591087,91.79769427040891
Pasco County-2002.0,361468.0,14885.0,24.284044339939538,1376.0,262.69476744186045,13509.0,26.75756902805537,FL,0,9.244205576083306,90.7557944239167
Pinellas County-2002.0,933994.0,49976.0,18.68885064831119,5684.0,164.31984517945108,44292.0,21.08719407567958,FL,3,11.373459260445014,88.62654073955498
Polk County-2002.0,502385.0,25685.0,19.559470508078647,2054.0,244.58860759493672,23631.0,21.25957428801151,FL,0,7.996885341639088,92.00311465836091
Putnam County-2002.0,71329.0,4839.0,14.74044224013226,737.0,96.78290366350068,4102.0,17.38883471477328,FL,0,15.230419508162843,84.76958049183716
St. Lucie County-2002.0,203360.0,9648.0,21.07794361525705,1053.0,193.12440645773972,8595.0,23.66026759744037,FL,0,10.914179104477611,89.08582089552239
Santa Rosa County-2002.0,124956.0,2696.0,46.3486646884273,319.0,391.7115987460815,2377.0,52.56878418174169,FL,0,11.832344213649852,88.16765578635015
Sarasota County-2002.0,334616.0,14475.0,23.116822107081173,1119.0,299.0312779267203,13356.0,25.05360886492962,FL,0,7.730569948186529,92.26943005181347
Seminole County-2002.0,387626.0,13743.0,28.20534090082224,1356.0,285.8598820058997,12387.0,31.29296843464923,FL,0,9.866841301025977,90.13315869897403
Sumter County-2002.0,61348.0,1469.0,41.76174268209667,215.0,285.33953488372094,1254.0,48.921850079744814,FL,0,14.635806671204902,85.3641933287951
Suwannee County-2002.0,35727.0,1429.0,25.001399580125963,190.0,188.0368421052632,1239.0,28.83535108958838,FL,0,13.296011196641008,86.70398880335898
Taylor County-2002.0,19800.0,925.0,21.405405405405407,146.0,135.6164383561644,779.0,25.41720154043646,FL,0,15.783783783783784,84.21621621621621
Volusia County-2002.0,459661.0,22033.0,20.862388235828075,2192.0,209.69936131386865,19841.0,23.16722947432085,FL,0,9.94871329369582,90.05128670630418
Wakulla County-2002.0,24217.0,845.0,28.659171597633136,138.0,175.4855072463768,707.0,34.25318246110325,FL,0,16.331360946745562,83.66863905325444
Alachua County-2001.0,222935.0,13562.0,16.438209703583542,1424.0,156.55547752808988,12138.0,18.36669962102488,FL,0,10.499926264562749,89.50007373543724
Baker County-2001.0,22562.0,544.0,41.47426470588236,87.0,259.3333333333333,457.0,49.36980306345733,FL,0,15.992647058823529,84.00735294117648
Bay County-2001.0,150287.0,8860.0,16.962415349887134,810.0,185.5395061728395,8050.0,18.66919254658385,FL,0,9.142212189616252,90.85778781038375
Bradford County-2001.0,26080.0,876.0,29.771689497716896,128.0,203.75,748.0,34.86631016042781,FL,0,14.61187214611872,85.38812785388129
Brevard County-2001.0,485178.0,23967.0,20.243584929277755,2901.0,167.2450879007239,21066.0,23.03133010538308,FL,0,12.104143196895732,87.89585680310427
Broward County-2001.0,1649925.0,77213.0,21.3684871718493,6503.0,253.71751499308013,70710.0,23.33368689011456,FL,3,8.42215689067903,91.57784310932097
Calhoun County-2001.0,13073.0,187.0,69.9090909090909,32.0,408.53125,155.0,84.34193548387097,FL,0,17.11229946524064,82.88770053475936
Charlotte County-2001.0,144571.0,4343.0,33.288279990789775,305.0,474.0032786885246,4038.0,35.80262506191184,FL,0,7.022795302786093,92.9772046972139
Citrus County-2001.0,120471.0,2845.0,42.34481546572935,291.0,413.9896907216495,2554.0,47.16953797963978,FL,0,10.22847100175747,89.77152899824253
Clay County-2001.0,142838.0,5320.0,26.84924812030076,561.0,254.6131907308378,4759.0,30.01428871611683,FL,0,10.545112781954888,89.45488721804512
Collier County-2001.0,264475.0,10095.0,26.19861317483903,1021.0,259.03525954946133,9074.0,29.14646242010139,FL,0,10.113917781079742,89.88608221892027
Columbia County-2001.0,57066.0,2887.0,19.76653966054728,372.0,153.40322580645162,2515.0,22.69025844930417,FL,0,12.885348112227227,87.11465188777278
